ZCTA5,STATE,COUNTY,TRACT,GEOID,POPPT,HUPT,AREAPT, AREALANDPT,ZPOP,ZHU,ZAREA,ZAREALAND,TRPOP,TRHU,TRAREA,TRAREALAND,ZPOPPCT,ZHUPCT,ZAREAPCT,ZAREALANDPCT,TRPOPPCT,TRHUPCT,TRAREAPCT,TRAREALANDPCT\
6825,9,1,60300,9001060300,1280,456,2053640,2025629,21123,7780,17518530,17422786,4088,1407,12628252,11682426,6.06,5.86,11.72,11.63,31.31,32.41,16.26,17.34\
6825,9,1,61000,9001061000,2762,1232,2433830,2433830,21123,7780,17518530,17422786,3816,1670,3329735,3329735,13.08,15.84,13.89,13.97,72.38,73.77,73.09,73.09\
6825,9,1,61100,9001061100,3771,1330,2707029,2707029,21123,7780,17518530,17422786,3771,1330,2707029,2707029,17.85,17.1,15.45,15.54,100,100,100,100\
6825,9,1,61200,9001061200,2186,881,791389,791389,21123,7780,17518530,17422786,2186,881,791389,791389,10.35,11.32,4.52,4.54,100,100,100,100\
6825,9,1,61300,9001061300,1818,751,825082,825082,21123,7780,17518530,17422786,2954,1201,1250144,1250144,8.61,9.65,4.71,4.74,61.54,62.53,66,66\
6825,9,1,61400,9001061400,1365,590,879647,879647,21123,7780,17518530,17422786,2736,1210,1615559,1615559,6.46,7.58,5.02,5.05,49.89,48.76,54.45,54.45\
6830,9,1,10102,9001010102,1693,606,8602836,8136313,24027,10997,47606167,35062121,4330,1653,34032644,32581821,7.05,5.51,18.07,23.21,39.1,36.66,25.28,24.97\
6830,9,1,10201,9001010201,3257,1084,10069019,9993709,24027,10997,47606167,35062121,3421,1156,11400031,11253122,13.56,9.86,21.15,28.5,95.21,93.77,88.32,88.81\
6830,9,1,10202,9001010202,580,219,2278527,2270225,24027,10997,47606167,35062121,5359,2004,9890107,9741256,2.41,1.99,4.79,6.47,10.82,10.93,23.04,23.31\
6830,9,1,10300,9001010300,1976,816,2741056,2741056,24027,10997,47606167,35062121,4010,1715,9644999,9607989,8.22,7.42,5.76,7.82,49.28,47.58,28.42,28.53\
6830,9,1,10400,9001010400,0,0,3851,3851,24027,10997,47606167,35062121,5290,2343,2744201,2698094,0,0,0.01,0.01,0,0,0.14,.14\
6830,9,1,10500,9001010500,5494,2724,1817918,1816656,24027,10997,47606167,35062121,5494,2724,1817918,1816656,22.87,24.77,3.82,5.18,100,100,100,100\
6830,9,1,10600,9001010600,1845,1252,883182,883182,24027,10997,47606167,35062121,1845,1252,883182,883182,7.68,11.38,1.86,2.52,100,100,100,100\
6830,9,1,10700,9001010700,3579,1873,1942557,1855238,24027,10997,47606167,35062121,3579,1873,1942557,1855238,14.9,17.03,4.08,5.29,100,100,100,100\
6830,9,1,10800,9001010800,651,228,554867,554867,24027,10997,47606167,35062121,3388,1434,2150090,1945195,2.71,2.07,1.17,1.58,19.21,15.9,25.81,28.53\
6830,9,1,11200,9001011200,1733,802,9935608,4882939,24027,10997,47606167,35062121,1733,802,9935608,4882939,7.21,7.29,20.87,13.93,100,100,100,100\
6830,9,1,11300,9001011300,3219,1393,8776746,1924085,24027,10997,47606167,35062121,3219,1393,8776746,1924085,13.4,12.67,18.44,5.49,100,100,100,100\
6831,9,1,10101,9001010101,4476,1778,32982193,32747439,14792,6217,72648659,71259445,4476,1778,32982193,32747439,30.26,28.6,45.4,45.96,100,100,100,100\
6831,9,1,10102,9001010102,2637,1047,25429808,24445508,14792,6217,72648659,71259445,4330,1653,34032644,32581821,17.83,16.84,35,34.3,60.9,63.34,74.72,75.03\
6831,9,1,10201,9001010201,164,72,1331012,1259413,14792,6217,72648659,71259445,3421,1156,11400031,11253122,1.11,1.16,1.83,1.77,4.79,6.23,11.68,11.19\
6831,9,1,10300,9001010300,2034,899,6903943,6866933,14792,6217,72648659,71259445,4010,1715,9644999,9607989,13.75,14.46,9.5,9.64,50.72,52.42,71.58,71.47\
6831,9,1,10400,9001010400,5290,2343,2740350,2694243,14792,6217,72648659,71259445,5290,2343,2744201,2698094,35.76,37.69,3.77,3.78,100,100,99.86,99.86\
6831,9,1,20200,9001020200,191,78,3261353,3245909,14792,6217,72648659,71259445,3687,1372,19564969,18821579,1.29,1.25,4.49,4.56,5.18,5.69,16.67,17.25\
6840,9,1,35100,9001035100,7406,3374,6583727,6569589,19738,7551,58335709,57484075,7406,3374,6583727,6569589,37.52,44.68,11.29,11.43,100,100,100,100\
6840,9,1,35200,9001035200,3316,1134,17909078,17400726,19738,7551,58335709,57484075,3316,1134,17909078,17400726,16.8,15.02,30.7,30.27,100,100,100,100\
6840,9,1,35300,9001035300,3937,1325,13488974,13442741,19738,7551,58335709,57484075,3937,1325,13488974,13442741,19.95,17.55,23.12,23.39,100,100,100,100\
6840,9,1,35400,9001035400,5079,1718,20353930,20071019,19738,7551,58335709,57484075,5079,1718,20353930,20071019,25.73,22.75,34.89,34.92,100,100,100,100\
6850,9,1,42700,9001042700,565,353,782798,749777,18078,7537,17578790,17353042,4578,2225,4288094,4225266,3.13,4.68,4.45,4.32,12.34,15.87,18.26,17.75\
6850,9,1,42900,9001042900,1651,679,3828414,3822144,18078,7537,17578790,17353042,1651,679,3828414,3822144,9.13,9.01,21.78,22.03,100,100,100,100\
6850,9,1,43000,9001043000,3090,1245,3042767,3005907,18078,7537,17578790,17353042,3090,1245,3042767,3005907,17.09,16.52,17.31,17.32,100,100,100,100\
6850,9,1,43100,9001043100,2376,927,4864571,4806051,18078,7537,17578790,17353042,4341,1766,6696428,6637908,13.14,12.3,27.67,27.7,54.73,52.49,72.64,72.4\
6850,9,1,43200,9001043200,628,228,1414214,1414214,18078,7537,17578790,17353042,3074,1214,2775533,2764477,3.47,3.03,8.05,8.15,20.43,18.78,50.95,51.16\
6850,9,1,43300,9001043300,3196,1154,1264835,1233000,18078,7537,17578790,17353042,3196,1154,1264835,1233000,17.68,15.31,7.2,7.11,100,100,100,100\
6850,9,1,43700,9001043700,1559,761,1001868,942626,18078,7537,17578790,17353042,2039,1023,1239474,1180232,8.62,10.1,5.7,5.43,76.46,74.39,80.83,79.87\
6850,9,1,43800,9001043800,5013,2190,1379323,1379323,18078,7537,17578790,17353042,7650,3203,1937020,1937020,27.73,29.06,7.85,7.95,65.53,68.37,71.21,71.21\
6851,9,1,42500,9001042500,3719,1488,6243958,6205218,26703,11198,19920305,19762489,3719,1488,6243958,6205218,13.93,13.29,31.34,31.4,100,100,100,100\
6851,9,1,42600,9001042600,3812,1602,2823926,2823926,26703,11198,19920305,19762489,3911,1666,2940189,2940189,14.28,14.31,14.18,14.29,97.47,96.16,96.05,96.05\
6851,9,1,42700,9001042700,4013,1872,3505296,3475489,26703,11198,19920305,19762489,4578,2225,4288094,4225266,15.03,16.72,17.6,17.59,87.66,84.13,81.74,82.25\
6851,9,1,42800,9001042800,4606,1790,2461366,2440424,26703,11198,19920305,19762489,4606,1790,2461366,2440424,17.25,15.98,12.36,12.35,100,100,100,100\
6851,9,1,43400,9001043400,4471,1923,1365252,1358852,26703,11198,19920305,19762489,4471,1923,1365252,1358852,16.74,17.17,6.85,6.88,100,100,100,100\
6851,9,1,43500,9001043500,2522,976,1776362,1776362,26703,11198,19920305,19762489,2604,1019,1833330,1833330,9.44,8.72,8.92,8.99,96.85,95.78,96.89,96.89\
6851,9,1,43600,9001043600,3080,1285,1506539,1444612,26703,11198,19920305,19762489,3080,1285,1506539,1444612,11.53,11.48,7.56,7.31,100,100,100,100\
6851,9,1,43700,9001043700,480,262,237606,237606,26703,11198,19920305,19762489,2039,1023,1239474,1180232,1.8,2.34,1.19,1.2,23.54,25.61,19.17,20.13\
6853,9,1,43900,9001043900,240,94,296251,296251,3646,1554,4159047,3101447,5456,2094,3475000,3463597,6.58,6.05,7.12,9.55,4.4,4.49,8.53,8.55\
6853,9,1,44500,9001044500,47,26,107085,107085,3646,1554,4159047,3101447,3641,1199,1095480,1095480,1.29,1.67,2.57,3.45,1.29,2.17,9.78,9.78\
6853,9,1,44600,9001044600,3359,1434,3755711,2698111,3646,1554,4159047,3101447,3549,1524,5406109,3377651,92.13,92.28,90.3,87,94.65,94.09,69.47,79.88\
6854,9,1,43100,9001043100,1965,839,1831857,1831857,29100,11566,19066877,12646839,4341,1766,6696428,6637908,6.75,7.25,9.61,14.48,45.27,47.51,27.36,27.6\
6854,9,1,43200,9001043200,2446,986,1361319,1350263,29100,11566,19066877,12646839,3074,1214,2775533,2764477,8.41,8.52,7.14,10.68,79.57,81.22,49.05,48.84\
6854,9,1,43800,9001043800,2634,1013,548129,548129,29100,11566,19066877,12646839,7650,3203,1937020,1937020,9.05,8.76,2.87,4.33,34.43,31.63,28.3,28.3\
6854,9,1,43900,9001043900,5216,2000,3178749,3167346,29100,11566,19066877,12646839,5456,2094,3475000,3463597,17.92,17.29,16.67,25.04,95.6,95.51,91.47,91.45\
6854,9,1,44000,9001044000,5974,2451,1215682,1215682,29100,11566,19066877,12646839,5974,2451,1215682,1215682,20.53,21.19,6.38,9.61,100,100,100,100\
6854,9,1,44100,9001044100,3509,1710,1217403,1022766,29100,11566,19066877,12646839,3509,1710,1217403,1022766,12.06,14.78,6.38,8.09,100,100,100,100\
6854,9,1,44400,9001044400,3572,1304,7074945,1842861,29100,11566,19066877,12646839,3572,1307,13280532,2666223,12.27,11.27,37.11,14.57,100,99.77,53.27,69.12\
6854,9,1,44500,9001044500,3594,1173,988395,988395,29100,11566,19066877,12646839,3641,1199,1095480,1095480,12.35,10.14,5.18,7.82,98.71,97.83,90.22,90.22\
6854,9,1,44600,9001044600,190,90,1650398,679540,29100,11566,19066877,12646839,3549,1524,5406109,3377651,0.65,0.78,8.66,5.37,5.35,5.91,30.53,20.12\
6855,9,1,44200,9001044200,3994,1807,1759606,1449331,7892,3453,13051724,6160437,3994,1807,1759606,1449331,50.61,52.33,13.48,23.53,100,100,100,100\
6855,9,1,44300,9001044300,3898,1643,5086531,3887744,7892,3453,13051724,6160437,3898,1643,5086531,3887744,49.39,47.58,38.97,63.11,100,100,100,100\
6855,9,1,44400,9001044400,0,3,6205587,823362,7892,3453,13051724,6160437,3572,1307,13280532,2666223,0,0.09,47.55,13.37,0,0.23,46.73,30.88\
6856,9,1,43800,9001043800,3,0,9568,9568,3,0,9568,9568,7650,3203,1937020,1937020,100,0,100,100,0.04,0,0.49,.49\
6870,9,1,10202,9001010202,366,125,728414,728414,7316,2802,9784129,5918751,5359,2004,9890107,9741256,5,4.46,7.44,12.31,6.83,6.24,7.37,7.48\
6870,9,1,10900,9001010900,1642,748,725480,725480,7316,2802,9784129,5918751,4870,1983,2694957,2574768,22.44,26.7,7.41,12.26,33.72,37.72,26.92,28.18\
6870,9,1,11000,9001011000,5263,1911,8314704,4449326,7316,2802,9784129,5918751,5263,1911,8314704,4449326,71.94,68.2,84.98,75.17,100,100,100,100\
6870,9,1,11100,9001011100,45,18,15531,15531,7316,2802,9784129,5918751,4894,1610,6355748,4379450,0.62,0.64,0.16,0.26,0.92,1.12,0.24,.35\
6877,9,1,240100,9001240100,39,15,225118,208722,24677,9435,90923567,89603102,4599,2011,34901969,34635157,0.16,0.16,0.25,0.23,0.85,0.75,0.65,.6\
6877,9,1,245100,9001245100,2870,998,10519018,10347087,24677,9435,90923567,89603102,2870,998,10519018,10347087,11.63,10.58,11.57,11.55,100,100,100,100\
6877,9,1,245200,9001245200,4397,1570,19369911,18920412,24677,9435,90923567,89603102,4397,1570,19369911,18920412,17.82,16.64,21.3,21.12,100,100,100,100\
6877,9,1,245300,9001245300,4974,2386,13742466,13656574,24677,9435,90923567,89603102,4974,2386,13742466,13656574,20.16,25.29,15.11,15.24,100,100,100,100\
6877,9,1,245400,9001245400,3311,1177,12614801,12575827,24677,9435,90923567,89603102,3311,1177,12614801,12575827,13.42,12.47,13.87,14.04,100,100,100,100\
6877,9,1,245500,9001245500,3099,1168,7748722,7748722,24677,9435,90923567,89603102,3099,1168,7748722,7748722,12.56,12.38,8.52,8.65,100,100,100,100\
6877,9,1,245600,9001245600,5987,2121,26703531,26145758,24677,9435,90923567,89603102,5987,2121,26703531,26145758,24.26,22.48,29.37,29.18,100,100,100,100\
6878,9,1,10900,9001010900,3194,1226,1958998,1838809,8043,2818,8299215,6202728,4870,1983,2694957,2574768,39.71,43.51,23.6,29.65,65.59,61.83,72.69,71.42\
6878,9,1,11100,9001011100,4849,1592,6340217,4363919,8043,2818,8299215,6202728,4894,1610,6355748,4379450,60.29,56.49,76.4,70.35,99.08,98.88,99.76,99.65\
6880,9,1,42600,9001042600,99,64,116263,116263,26647,10535,67345304,52109815,3911,1666,2940189,2940189,0.37,0.61,0.17,0.22,2.53,3.84,3.95,3.95\
6880,9,1,43500,9001043500,82,43,56968,56968,26647,10535,67345304,52109815,2604,1019,1833330,1833330,0.31,0.41,0.08,0.11,3.15,4.22,3.11,3.11\
6880,9,1,50100,9001050100,3828,1482,8849762,8720188,26647,10535,67345304,52109815,3828,1482,8849762,8720188,14.37,14.07,13.14,16.73,100,100,100,100\
6880,9,1,50200,9001050200,4008,1631,4933561,4845739,26647,10535,67345304,52109815,4008,1631,4933561,4845739,15.04,15.48,7.33,9.3,100,100,100,100\
6880,9,1,50300,9001050300,8122,2922,17631236,17610535,26647,10535,67345304,52109815,8122,2922,17631236,17610535,30.48,27.74,26.18,33.8,100,100,100,100\
6880,9,1,50400,9001050400,2341,1091,13703698,3601417,26647,10535,67345304,52109815,2341,1091,13703698,3601417,8.79,10.36,20.35,6.91,100,100,100,100\
6880,9,1,50500,9001050500,4744,1864,9070992,6764562,26647,10535,67345304,52109815,4744,1864,9070992,6764562,17.8,17.69,13.47,12.98,100,100,100,100\
6880,9,1,50600,9001050600,3348,1409,12736573,10147892,26647,10535,67345304,52109815,3348,1409,12736573,10147892,12.56,13.37,18.91,19.47,100,100,100,100\
6880,9,1,60400,9001060400,75,29,246251,246251,26647,10535,67345304,52109815,4443,1621,22385490,22385490,0.28,0.28,0.37,0.47,1.69,1.79,1.1,1.1\
6883,9,1,55100,9001055100,5807,2050,36845795,34636648,10179,3674,53545140,51278336,5807,2050,36845795,34636648,57.05,55.8,68.81,67.55,100,100,100,100\
6883,9,1,55200,9001055200,4372,1624,16699345,16641688,10179,3674,53545140,51278336,4372,1624,16699345,16641688,42.95,44.2,31.19,32.45,100,100,100,100\
6890,9,1,60400,9001060400,79,31,670531,670531,4306,1731,7881265,7495638,4443,1621,22385490,22385490,1.83,1.79,8.51,8.95,1.78,1.91,3,3\
6890,9,1,60500,9001060500,1891,557,3745856,3739862,4306,1731,7881265,7495638,2841,880,5482878,5465011,43.92,32.18,47.53,49.89,66.56,63.3,68.32,68.43\
6890,9,1,60600,9001060600,2336,1143,3464878,3085245,4306,1731,7881265,7495638,2336,1143,3464878,3085245,54.25,66.03,43.96,41.16,100,100,100,100\
6896,9,1,240100,9001240100,4551,1993,34666277,34415861,9110,3793,82795491,81363238,4599,2011,34901969,34635157,49.96,52.54,41.87,42.3,98.96,99.1,99.32,99.37\
6896,9,1,240200,9001240200,4559,1800,48129214,46947377,9110,3793,82795491,81363238,4559,1800,48129214,46947377,50.04,47.46,58.13,57.7,100,100,100,100\
6897,9,1,45101,9001045101,4170,1388,20834164,19680996,18071,6478,70711217,69435124,4170,1388,20834164,19680996,23.08,21.43,29.46,28.34,100,100,100,100\
6897,9,1,45102,9001045102,6034,2083,26948142,26895440,18071,6478,70711217,69435124,6034,2083,26948142,26895440,33.39,32.15,38.11,38.73,100,100,100,100\
6897,9,1,45200,9001045200,2367,1055,8103763,8103763,18071,6478,70711217,69435124,2367,1055,8103763,8103763,13.1,16.29,11.46,11.67,100,100,100,100\
6897,9,1,45300,9001045300,2461,813,7037393,7004135,18071,6478,70711217,69435124,2461,813,7037393,7004135,13.62,12.55,9.95,10.09,100,100,100,100\
6897,9,1,45400,9001045400,3030,1136,7777181,7740216,18071,6478,70711217,69435124,3030,1136,7777181,7740216,16.77,17.54,11,11.15,100,100,100,100\
6897,9,1,240100,9001240100,9,3,10574,10574,18071,6478,70711217,69435124,4599,2011,34901969,34635157,0.05,0.05,0.01,0.02,0.2,0.15,0.03,.03\
6901,9,1,20100,9001020100,2929,2040,774133,774133,6828,4396,1204494,1204494,3523,2511,938980,938980,42.9,46.41,64.27,64.27,83.14,81.24,82.44,82.44\
6901,9,1,21600,9001021600,150,60,29210,29210,6828,4396,1204494,1204494,7151,3869,808250,808250,2.2,1.36,2.43,2.43,2.1,1.55,3.61,3.61\
6901,9,1,21700,9001021700,3749,2296,401151,401151,6828,4396,1204494,1204494,7354,4069,771399,771399,54.91,52.23,33.3,33.3,50.98,56.43,52,52\
6902,9,1,10900,9001010900,34,9,10479,10479,63406,25273,32491879,26362119,4870,1983,2694957,2574768,0.05,0.04,0.03,0.04,0.7,0.45,0.39,.41\
6902,9,1,20100,9001020100,594,471,164847,164847,63406,25273,32491879,26362119,3523,2511,938980,938980,0.94,1.86,0.51,0.63,16.86,18.76,17.56,17.56\
6902,9,1,20500,9001020500,4789,1786,9269074,9236614,63406,25273,32491879,26362119,4896,1830,9829618,9797158,7.55,7.07,28.53,35.04,97.81,97.6,94.3,94.28\
6902,9,1,20600,9001020600,922,357,677779,677779,63406,25273,32491879,26362119,4952,1802,3585087,3574018,1.45,1.41,2.09,2.57,18.62,19.81,18.91,18.96\
6902,9,1,21100,9001021100,367,187,60799,60799,63406,25273,32491879,26362119,5976,2570,1858953,1858953,0.58,0.74,0.19,0.23,6.14,7.28,3.27,3.27\
6902,9,1,21200,9001021200,766,349,359595,359595,63406,25273,32491879,26362119,4177,1794,2392963,2392963,1.21,1.38,1.11,1.36,18.34,19.45,15.03,15.03\
6902,9,1,21300,9001021300,1728,643,677320,677320,63406,25273,32491879,26362119,4422,1734,2106257,2106257,2.73,2.54,2.08,2.57,39.08,37.08,32.16,32.16\
6902,9,1,21400,9001021400,6690,2464,1643289,1643289,63406,25273,32491879,26362119,6690,2464,1643289,1643289,10.55,9.75,5.06,6.23,100,100,100,100\
6902,9,1,21500,9001021500,6303,2112,765752,765752,63406,25273,32491879,26362119,6303,2112,765752,765752,9.94,8.36,2.36,2.9,100,100,100,100\
6902,9,1,21600,9001021600,4044,2136,291546,291546,63406,25273,32491879,26362119,7151,3869,808250,808250,6.38,8.45,0.9,1.11,56.55,55.21,36.07,36.07\
6902,9,1,21700,9001021700,3605,1773,370248,370248,63406,25273,32491879,26362119,7354,4069,771399,771399,5.69,7.02,1.14,1.4,49.02,43.57,48,48\
6902,9,1,21801,9001021801,1862,895,419952,419952,63406,25273,32491879,26362119,4334,1897,983721,983721,2.94,3.54,1.29,1.59,42.96,47.18,42.69,42.69\
6902,9,1,21802,9001021802,4477,1729,875031,875031,63406,25273,32491879,26362119,5408,2077,1432500,1432500,7.06,6.84,2.69,3.32,82.78,83.25,61.08,61.08\
6902,9,1,21900,9001021900,5713,2324,4536123,2150993,63406,25273,32491879,26362119,5713,2324,4536123,2150993,9.01,9.2,13.96,8.16,100,100,100,100\
6902,9,1,22000,9001022000,2959,1191,736836,736836,63406,25273,32491879,26362119,2959,1191,736836,736836,4.67,4.71,2.27,2.8,100,100,100,100\
6902,9,1,22100,9001022100,7213,2704,2434346,2013588,63406,25273,32491879,26362119,7213,2704,2434346,2013588,11.38,10.7,7.49,7.64,100,100,100,100\
6902,9,1,22200,9001022200,3186,1006,1562542,1445476,63406,25273,32491879,26362119,3186,1006,1562542,1445476,5.02,3.98,4.81,5.48,100,100,100,100\
6902,9,1,22300,9001022300,5763,2212,3592701,2727061,63406,25273,32491879,26362119,5763,2212,3592701,2727061,9.09,8.75,11.06,10.34,100,100,100,100\
6902,9,1,22400,9001022400,2391,925,4043620,1734914,63406,25273,32491879,26362119,2391,925,4043620,1734914,3.77,3.66,12.45,6.58,100,100,100,100\
6903,9,1,20200,9001020200,3496,1294,16303616,15575670,14499,5275,47295471,45312156,3687,1372,19564969,18821579,24.11,24.53,34.47,34.37,94.82,94.31,83.33,82.75\
6903,9,1,20300,9001020300,7263,2587,20515706,19688346,14499,5275,47295471,45312156,7263,2587,20515706,19688346,50.09,49.04,43.38,43.45,100,100,100,100\
6903,9,1,20400,9001020400,3586,1330,9782454,9354445,14499,5275,47295471,45312156,3586,1330,9782454,9354445,24.73,25.21,20.68,20.64,100,100,100,100\
6903,9,1,20500,9001020500,107,44,560544,560544,14499,5275,47295471,45312156,4896,1830,9829618,9797158,0.74,0.83,1.19,1.24,2.19,2.4,5.7,5.72\
6903,9,1,20600,9001020600,47,20,133151,133151,14499,5275,47295471,45312156,4952,1802,3585087,3574018,0.32,0.38,0.28,0.29,0.95,1.11,3.71,3.73\
6905,9,1,20600,9001020600,3983,1425,2774157,2763088,19649,8097,12890102,12864711,4952,1802,3585087,3574018,20.27,17.6,21.52,21.48,80.43,79.08,77.38,77.31\
6905,9,1,20700,9001020700,1948,825,2787763,2773441,19649,8097,12890102,12864711,4352,1691,5860423,5804551,9.91,10.19,21.63,21.56,44.76,48.79,47.57,47.78\
6905,9,1,20800,9001020800,2939,999,2315515,2315515,19649,8097,12890102,12864711,2939,999,2315515,2315515,14.96,12.34,17.96,18,100,100,100,100\
6905,9,1,20900,9001020900,216,76,265311,265311,19649,8097,12890102,12864711,4906,2180,1708256,1708256,1.1,0.94,2.06,2.06,4.4,3.49,15.53,15.53\
6905,9,1,21000,9001021000,1300,460,742129,742129,19649,8097,12890102,12864711,3499,1323,1908571,1908571,6.62,5.68,5.76,5.77,37.15,34.77,38.88,38.88\
6905,9,1,21100,9001021100,201,103,55428,55428,19649,8097,12890102,12864711,5976,2570,1858953,1858953,1.02,1.27,0.43,0.43,3.36,4.01,2.98,2.98\
6905,9,1,21200,9001021200,3411,1445,2033368,2033368,19649,8097,12890102,12864711,4177,1794,2392963,2392963,17.36,17.85,15.77,15.81,81.66,80.55,84.97,84.97\
6905,9,1,21300,9001021300,2694,1091,1428937,1428937,19649,8097,12890102,12864711,4422,1734,2106257,2106257,13.71,13.47,11.09,11.11,60.92,62.92,67.84,67.84\
6905,9,1,21600,9001021600,2957,1673,487494,487494,19649,8097,12890102,12864711,7151,3869,808250,808250,15.05,20.66,3.78,3.79,41.35,43.24,60.31,60.31\
6906,9,1,21000,9001021000,322,124,300699,300699,9088,3740,3131658,3131658,3499,1323,1908571,1908571,3.54,3.32,9.6,9.6,9.2,9.37,15.76,15.76\
6906,9,1,21100,9001021100,5363,2266,1709721,1709721,9088,3740,3131658,3131658,5976,2570,1858953,1858953,59.01,60.59,54.59,54.59,89.74,88.17,91.97,91.97\
6906,9,1,21801,9001021801,2472,1002,563769,563769,9088,3740,3131658,3131658,4334,1897,983721,983721,27.2,26.79,18,18,57.04,52.82,57.31,57.31\
6906,9,1,21802,9001021802,931,348,557469,557469,9088,3740,3131658,3131658,5408,2077,1432500,1432500,10.24,9.3,17.8,17.8,17.22,16.75,38.92,38.92\
6907,9,1,20700,9001020700,2404,866,3072660,3031110,9016,3723,5414353,5372803,4352,1691,5860423,5804551,26.66,23.26,56.75,56.42,55.24,51.21,52.43,52.22\
6907,9,1,20900,9001020900,4690,2104,1442945,1442945,9016,3723,5414353,5372803,4906,2180,1708256,1708256,52.02,56.51,26.65,26.86,95.6,96.51,84.47,84.47\
6907,9,1,21000,9001021000,1877,739,865743,865743,9016,3723,5414353,5372803,3499,1323,1908571,1908571,20.82,19.85,15.99,16.11,53.64,55.86,45.36,45.36\
6907,9,1,21100,9001021100,45,14,33005,33005,9016,3723,5414353,5372803,5976,2570,1858953,1858953,0.5,0.38,0.61,0.61,0.75,0.54,1.78,1.78\
